Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
Kaleemullah,MIDDLEOVERS,1,7,26,5,2,64,60,9.142857142857142,8.571428571428571,60.0,6.4,1,0.0,43.333333333333336,11.666666666666666,1.3836222061859889,0.19043274991102116,-0.3024345885584305,-0.38906629951271593,2.316769727986002,2.2587824703356527,0.0,4.110873864173311,1
Kaleemullah,MIDDLEOVERS,2,1,5,4,0,27,18,27.0,18.0,9.0,9.0,0,0.5,27.77777777777778,22.22222222222222,-0.722620504445314,-0.9025456893208987,0.9008899863130627,0.6013192728404065,3.332204510175204,2.9444389791664403,0.4054651081081644,2.302585092994046,0
Kamran Shazad,MIDDLEOVERS,2,1,9,4,3,55,34,55.0,34.0,17.0,9.705882352941178,0,0.5,26.47058823529412,20.588235294117645,-0.722620504445314,-0.9943926169874466,0.7146168323081874,0.8702022336602592,4.02535169073515,3.5553480614894135,0.4054651081081644,2.8903717578961645,0
Karan KC,MIDDLEOVERS,1,5,34,10,4,112,96,22.4,19.2,96.0,7.0,1,0.0,35.41666666666667,14.583333333333334,1.3836222061859889,-0.3658152057695093,0.03006299134027172,-0.16051578281584164,3.152736022363656,3.005682604407159,0.0,4.574710978503383,1
Karan KC,MIDDLEOVERS,2,5,31,8,3,80,71,16.0,14.2,35.5,6.76056338028169,1,4.0,43.66197183098591,15.492957746478872,1.3836222061859889,0.21352384369761063,0.13375941967890095,-0.25172138807046296,2.833213344056216,2.7212954278522306,1.6094379124341003,3.597312260588446,1
Karim Janat,MIDDLEOVERS,1,7,67,24,5,255,216,36.42857142857143,30.857142857142858,216.0,7.083333333333334,1,0.0,31.01851851851852,13.425925925925927,1.3836222061859889,-0.6748418478142488,-0.10188049274651471,-0.12877265549683106,3.6224343547057836,3.4612616224048054,0.0,5.37989735354046,1
Karim Janat,MIDDLEOVERS,2,21,106,27,7,340,294,16.19047619047619,14.0,147.0,6.938775510204081,1,20.0,36.054421768707485,11.564625850340136,1.3836222061859889,-0.32100468302403173,-0.314067156951388,-0.1838372641114412,2.844355520609458,2.70805020110221,3.044522437723423,4.997212273764115,1
Karim Sadiq,MIDDLEOVERS,1,6,34,8,1,121,108,20.166666666666668,18.0,108.0,6.722222222222223,1,0.0,31.48148148148148,8.333333333333332,1.3836222061859889,-0.6423127275990131,-0.6824318227283758,-0.2663262072125424,3.0524276172305362,2.9444389791664403,0.0,4.6913478822291435,1
Karim Sadiq,MIDDLEOVERS,2,3,22,0,2,81,72,27.0,24.0,36.0,6.75,0,1.5,30.55555555555556,2.7777777777777777,-0.722620504445314,-0.7073709680294842,-1.315760546344951,-0.2557451647728727,3.332204510175204,3.2188758248682006,0.9162907318741551,3.6109179126442243,0
Karma Dorji,MIDDLEOVERS,1,1,4,2,0,22,12,22.0,12.0,12.0,11.0,0,1.0,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,1.3631543284966547,3.1354942159291497,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
Kashif Daud,MIDDLEOVERS,1,1,2,0,0,13,12,13.0,12.0,12.0,6.5,0,1.0,16.666666666666664,0.0,-0.722620504445314,-1.683244574486556,-1.6324249081532387,-0.3509745467299037,2.639057329615259,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
Khaibar Deldar,MIDDLEOVERS,1,3,14,9,2,84,48,28.0,16.0,48.0,10.5,0,3.0,29.166666666666668,22.916666666666664,-0.722620504445314,-0.8049583286751916,0.9800560767651344,1.1726955645825927,3.367295829986474,2.833213344056216,1.3862943611198906,3.8918202981106265,0
Khawar Ali,MIDDLEOVERS,1,16,103,11,9,271,270,16.9375,16.875,270.0,6.022222222222222,1,0.0,38.14814814814815,7.4074074074074066,1.3836222061859889,-0.17389339649961866,-0.787986609997805,-0.5329684766922297,2.88689349351984,2.883403088580071,0.0,5.602118820879701,1
Khawar Ali,MIDDLEOVERS,2,10,54,13,11,261,204,26.1,20.4,102.0,7.676470588235293,1,9.0,26.47058823529412,11.76470588235294,1.3836222061859889,-0.9943926169874466,-0.291258199318138,0.09716372130318289,3.299533727885655,3.0633909220278057,2.302585092994046,4.634728988229636,1
Khin Aye,MIDDLEOVERS,1,1,2,0,0,18,12,18.0,12.0,12.0,9.0,0,1.0,16.666666666666664,0.0,-0.722620504445314,-1.683244574486556,-1.6324249081532387,0.6013192728404065,2.9444389791664403,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
Khizar Hayat,MIDDLEOVERS,1,10,58,7,8,165,150,16.5,15.0,150.0,6.6000000000000005,1,0.0,38.66666666666666,10.0,1.3836222061859889,-0.13746078185855562,-0.49243320564340304,-0.31288279394709106,2.8622008809294686,2.772588722239781,0.0,5.017279836814924,1
Khizar Hayat,MIDDLEOVERS,2,8,87,1,2,125,186,15.625,23.25,93.0,4.032258064516129,1,7.0,46.774193548387096,1.6129032258064515,1.3836222061859889,0.4321975659623212,-1.4485552787161684,-1.2909807041122099,2.810907586541918,3.188416617383492,2.0794415416798357,4.543294782270004,1
Khurram Khan,MIDDLEOVERS,2,1,4,2,0,8,6,8.0,6.0,3.0,8.0,0,0.5,66.66666666666666,33.33333333333333,-0.722620504445314,1.8299004087589001,2.1675474335462126,0.22040174501228244,2.1972245773362196,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
Kim Daeyeon,MIDDLEOVERS,1,1,13,3,2,40,30,40.0,30.0,30.0,8.0,0,1.0,43.333333333333336,16.666666666666664,-0.722620504445314,0.19043274991102116,0.26756126269648717,0.22040174501228244,3.713572066704308,3.4339872044851463,0.6931471805599453,3.4339872044851463,0
Kuldeep Yadav,MIDDLEOVERS,1,26,138,17,6,279,318,10.73076923076923,12.23076923076923,318.0,5.264150943396227,1,0.0,43.39622641509434,7.232704402515723,1.3836222061859889,0.1948518002044115,-0.8079026075958105,-0.8217311141401323,2.4622152385859293,2.5825451193519164,0.0,5.765191102784844,1
Kuldeep Yadav,MIDDLEOVERS,2,20,103,16,16,311,261,15.55,13.05,130.5,7.149425287356323,1,19.0,39.46360153256705,12.260536398467432,1.3836222061859889,-0.0814658273363287,-0.23473393189596906,-0.10359707176106417,2.806386101823072,2.642622395779755,2.995732273553991,4.879006851617819,1
Kushal Malla,MIDDLEOVERS,1,4,22,2,2,56,60,14.0,15.0,60.0,5.6,1,0.0,36.66666666666666,6.666666666666667,1.3836222061859889,-0.2779865811883739,-0.8724304398133482,-0.6938003217752154,2.70805020110221,2.772588722239781,0.0,4.110873864173311,1
Kushal Malla,MIDDLEOVERS,2,1,14,0,0,10,24,10.0,24.0,12.0,2.5,0,0.5,58.333333333333336,0.0,-0.722620504445314,1.244376244884658,-1.6324249081532387,-1.8746446580423999,2.3978952727983707,3.2188758248682006,0.4054651081081644,2.5649493574615367,0
L Balaji,MIDDLEOVERS,2,1,4,2,0,14,12,14.0,12.0,6.0,7.0,0,0.5,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,-0.16051578281584164,2.70805020110221,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
L Bruce,MIDDLEOVERS,1,1,15,7,1,55,36,55.0,36.0,36.0,9.166666666666666,0,1.0,41.66666666666667,22.22222222222222,-0.722620504445314,0.07332791713617277,0.9008899863130627,0.6648055274784269,4.02535169073515,3.6109179126442243,0.6931471805599453,3.6109179126442243,0
L Bruce,MIDDLEOVERS,2,3,22,6,3,105,78,35.0,26.0,39.0,8.076923076923077,0,1.5,28.205128205128204,11.538461538461538,-0.722620504445314,-0.8725188091222198,-0.317049866795736,0.24970309330675342,3.58351893845611,3.295836866004329,0.9162907318741551,3.6888794541139363,0
L Denny,MIDDLEOVERS,2,1,9,0,1,15,18,15.0,18.0,9.0,5.0,0,0.5,50.0,5.555555555555555,-0.722620504445314,0.6588520810104153,-0.9990961845366634,-0.9223508384720898,2.772588722239781,2.9444389791664403,0.4054651081081644,2.302585092994046,0
L Gharasim,MIDDLEOVERS,2,1,5,0,0,12,11,12.0,11.0,5.5,6.545454545454545,0,0.5,45.45454545454545,0.0,-0.722620504445314,0.33947526435173725,-1.6324249081532387,-0.3336601136468073,2.5649493574615367,2.4849066497880004,0.4054651081081644,1.8718021769015913,0
L Gregory,MIDDLEOVERS,1,2,19,9,3,103,72,51.5,36.0,72.0,8.583333333333334,0,2.0,26.38888888888889,16.666666666666664,-0.722620504445314,-1.000133049966606,0.26756126269648717,0.44260363624535504,3.960813169597578,3.6109179126442243,1.0986122886681096,4.290459441148391,0
L Karlsson,MIDDLEOVERS,1,2,23,2,0,40,48,20.0,24.0,48.0,5.0,0,2.0,47.91666666666667,4.166666666666666,-0.722620504445314,0.5124710400418548,-1.1574283654408073,-0.9223508384720898,3.044522437723423,3.2188758248682006,1.0986122886681096,3.8918202981106265,0
L Karlsson,MIDDLEOVERS,2,1,8,2,0,31,30,31.0,30.0,15.0,6.200000000000001,0,0.5,26.666666666666668,6.666666666666667,-0.722620504445314,-0.9806155778374644,-0.8724304398133482,-0.4652498050783405,3.4657359027997265,3.4339872044851463,0.4054651081081644,2.772588722239781,0
L Ngidi,MIDDLEOVERS,1,4,15,8,1,72,48,18.0,12.0,48.0,9.0,1,0.0,31.25,18.75,1.3836222061859889,-0.658577287706631,0.5050595340527032,0.6013192728404065,2.9444389791664403,2.5649493574615367,0.0,3.8918202981106265,1
L Ngidi,MIDDLEOVERS,2,7,23,5,9,124,84,17.714285714285715,12.0,42.0,8.857142857142858,1,6.0,27.380952380952383,16.666666666666664,1.3836222061859889,-0.9304277923625293,0.26756126269648717,0.5469024831506747,2.929287174145838,2.5649493574615367,1.9459101490553132,3.7612001156935624,1
L Sanogo,MIDDLEOVERS,1,1,5,0,0,6,12,6.0,12.0,12.0,3.0,0,1.0,41.66666666666667,0.0,-0.722620504445314,0.07332791713617277,-1.6324249081532387,-1.6841858941283379,1.9459101490553132,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
L Siaka,MIDDLEOVERS,1,5,16,3,2,57,48,11.4,9.6,48.0,7.125,1,0.0,33.33333333333333,10.416666666666668,1.3836222061859889,-0.5121962467380706,-0.44493355137215973,-0.11290109183732613,2.517696472610991,2.3608540011180215,0.0,3.8918202981106265,1
L Siaka,MIDDLEOVERS,2,1,10,2,0,32,30,32.0,30.0,15.0,6.4,0,0.5,33.33333333333333,6.666666666666667,-0.722620504445314,-0.5121962467380706,-0.8724304398133482,-0.38906629951271593,3.4965075614664802,3.4339872044851463,0.4054651081081644,2.772588722239781,0
L Sipamla,MIDDLEOVERS,1,1,2,1,0,14,12,14.0,12.0,12.0,7.0,0,1.0,16.666666666666664,8.333333333333332,-0.722620504445314,-1.683244574486556,-0.6824318227283758,-0.16051578281584164,2.70805020110221,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
L Sipamla,MIDDLEOVERS,2,2,7,5,5,80,42,40.0,21.0,21.0,11.428571428571429,0,1.0,16.666666666666664,23.809523809523807,-0.722620504445314,-1.683244574486556,1.0818410502035125,1.5264046975658507,3.713572066704308,3.091042453358316,0.6931471805599453,3.091042453358316,0
LA Burns,MIDDLEOVERS,1,18,101,7,5,180,220,10.0,12.22222222222222,220.0,4.909090909090909,1,0.0,45.909090909090914,5.454545454545454,1.3836222061859889,0.37141294601760544,-1.010611252238783,-0.9569797046382829,2.3978952727983707,2.5818989157753096,0.0,5.3981627015177525,1
LA Burns,MIDDLEOVERS,2,5,33,2,6,84,72,16.8,14.4,36.0,7.0,1,4.0,45.83333333333333,11.11111111111111,1.3836222061859889,0.3660899990732935,-0.365767460920088,-0.16051578281584164,2.8791984572980396,2.7343675094195836,1.6094379124341003,3.6109179126442243,1
LA Dawson,MIDDLEOVERS,1,6,20,4,4,111,90,18.5,15.0,90.0,7.4,1,0.0,22.22222222222222,8.88888888888889,1.3836222061859889,-1.2928951319037274,-0.619098950366718,-0.008148771684591872,2.970414465569701,2.772588722239781,0.0,4.51085950651685,1
LA Dawson,MIDDLEOVERS,2,1,27,2,6,82,72,82.0,72.0,36.0,6.833333333333333,0,0.5,37.5,11.11111111111111,-0.722620504445314,-0.21943416480094893,-0.365767460920088,-0.22400203745386243,4.418840607796598,4.290459441148391,0.4054651081081644,3.6109179126442243,0
LA Simango,MIDDLEOVERS,1,1,12,3,0,24,24,24.0,24.0,24.0,6.0,0,1.0,50.0,12.5,-0.722620504445314,0.6588520810104153,-0.2074352800159441,-0.5414333106439657,3.2188758248682006,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
LB Williams,MIDDLEOVERS,2,2,9,3,0,34,30,17.0,15.0,15.0,6.8,0,1.0,30.0,10.0,-0.722620504445314,-0.7464059122877674,-0.49243320564340304,-0.23669928838146653,2.8903717578961645,2.772588722239781,0.6931471805599453,2.772588722239781,0
LC Le Tissier,MIDDLEOVERS,1,6,23,3,2,61,60,10.166666666666666,10.0,60.0,6.1,1,0.0,38.333333333333336,8.333333333333332,1.3836222061859889,-0.16088174841352448,-0.6824318227283758,-0.5033415578611534,2.412933150162911,2.3978952727983707,0.0,4.110873864173311,1
LC Le Tissier,MIDDLEOVERS,2,2,14,1,0,35,36,17.5,18.0,18.0,5.833333333333333,0,1.0,38.88888888888889,2.7777777777777777,-0.722620504445314,-0.12184680415524153,-1.315760546344951,-0.6049195652819865,2.917770732084279,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
LE Plunkett,MIDDLEOVERS,1,9,46,10,8,160,120,17.77777777777778,13.333333333333334,120.0,8.0,1,0.0,38.333333333333336,15.0,1.3836222061859889,-0.16088174841352448,0.07756264561151481,0.22040174501228244,2.9326741375868544,2.662587827025453,0.0,4.795790545596741,1
LE Plunkett,MIDDLEOVERS,2,8,52,14,9,180,136,22.5,17.0,68.0,7.9411764705882355,1,7.0,38.23529411764706,16.911764705882355,1.3836222061859889,-0.1677702679885158,0.2955022357972189,0.19799483161062817,3.157000421150113,2.8903717578961645,2.0794415416798357,4.23410650459726,1
LH Ferguson,MIDDLEOVERS,1,3,21,9,5,109,66,36.333333333333336,22.0,66.0,9.90909090909091,0,3.0,31.818181818181817,21.21212121212121,-0.722620504445314,-0.6186551856242964,0.7857393092918672,0.9476079345023378,3.619886582626985,3.1354942159291497,1.3862943611198906,4.204692619390966,0
LH Ferguson,MIDDLEOVERS,2,8,61,11,2,142,138,17.75,17.25,69.0,6.17391304347826,1,7.0,44.20289855072464,9.420289855072465,1.3836222061859889,0.2515309235326813,-0.5585196811512195,-0.4751867840651619,2.9311937524164198,2.9041650800285006,2.0794415416798357,4.248495242049359,1
LHB Harrington-Myers,MIDDLEOVERS,2,2,11,1,1,26,24,13.0,12.0,12.0,6.5,0,1.0,45.83333333333333,8.333333333333332,-0.722620504445314,0.3660899990732935,-0.6824318227283758,-0.3509745467299037,2.639057329615259,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
LJ Woodcock,MIDDLEOVERS,1,1,5,3,0,30,24,30.0,24.0,24.0,7.5,0,1.0,20.833333333333336,12.5,-0.722620504445314,-1.3904824925494343,-0.2074352800159441,0.0299429810982204,3.4339872044851463,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
LJ Woodcock,MIDDLEOVERS,2,1,14,1,3,40,36,40.0,36.0,18.0,6.666666666666667,0,0.5,38.88888888888889,11.11111111111111,-0.722620504445314,-0.12184680415524153,-0.365767460920088,-0.28748829209188287,3.713572066704308,3.6109179126442243,0.4054651081081644,2.9444389791664403,0
LJ Wright,MIDDLEOVERS,1,8,46,14,6,189,144,23.625,18.0,144.0,7.875,1,0.0,31.944444444444443,13.88888888888889,1.3836222061859889,-0.6097836073837776,-0.04910309911180022,0.17278705403376693,3.2037621870581527,2.9444389791664403,0.0,4.976733742420574,1
LJ Wright,MIDDLEOVERS,2,5,40,8,7,141,102,28.2,20.4,51.0,8.294117647058822,1,4.0,39.21568627450981,14.705882352941178,1.3836222061859889,-0.09888507223860464,0.044033477890637406,0.33243631202055385,3.374168709274236,3.0633909220278057,1.6094379124341003,3.9512437185814275,1
LL Tsotsobe,MIDDLEOVERS,1,2,6,2,0,29,24,14.5,12.0,24.0,7.25,0,2.0,25.0,8.333333333333332,-0.722620504445314,-1.097720410612313,-0.6824318227283758,-0.06528640085881061,2.740840023925201,2.5649493574615367,1.0986122886681096,3.2188758248682006,0
LM Gabriel,MIDDLEOVERS,1,1,9,2,0,24,24,24.0,24.0,24.0,6.0,0,1.0,37.5,8.333333333333332,-0.722620504445314,-0.21943416480094893,-0.6824318227283758,-0.5414333106439657,3.2188758248682006,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
LM Jongwe,MIDDLEOVERS,1,7,27,9,0,102,84,14.571428571428571,12.0,84.0,7.285714285714285,1,0.0,32.142857142857146,10.714285714285714,1.3836222061859889,-0.595842555862962,-0.4110052268927006,-0.051682203436378,2.7454377331738304,2.5649493574615367,0.0,4.442651256490317,1
LM Jongwe,MIDDLEOVERS,2,8,40,22,4,226,156,28.25,19.5,78.0,8.692307692307692,1,7.0,25.64102564102564,16.666666666666664,1.3836222061859889,-1.0526800903142945,0.26756126269648717,0.4841138796625219,3.3758795736778655,3.0204248861443626,2.0794415416798357,4.3694478524670215,1
LMP Simmons,MIDDLEOVERS,1,4,9,8,2,64,36,16.0,9.0,36.0,10.666666666666666,1,0.0,25.0,27.77777777777778,1.3836222061859889,-1.097720410612313,1.5342187099296383,1.236181819220613,2.833213344056216,2.302585092994046,0.0,3.6109179126442243,1
LN Oluoch,MIDDLEOVERS,1,2,35,6,4,75,66,37.5,33.0,66.0,6.818181818181818,0,2.0,53.03030303030303,15.151515151515152,-0.722620504445314,0.8717699587828672,0.09483524716469423,-0.22977351514822777,3.6506582412937387,3.5263605246161616,1.0986122886681096,4.204692619390966,0
LN Oluoch,MIDDLEOVERS,2,2,7,0,1,17,18,8.5,9.0,9.0,5.666666666666666,0,1.0,38.88888888888889,5.555555555555555,-0.722620504445314,-0.12184680415524153,-0.9990961845366634,-0.6684058199200072,2.2512917986064953,2.302585092994046,0.6931471805599453,2.302585092994046,0
LN Onyango,MIDDLEOVERS,2,1,12,1,1,22,24,22.0,24.0,12.0,5.5,0,0.5,50.0,8.333333333333332,-0.722620504445314,0.6588520810104153,-0.6824318227283758,-0.7318920745580277,3.1354942159291497,3.2188758248682006,0.4054651081081644,2.5649493574615367,0
LN Rajbanshi,MIDDLEOVERS,1,6,42,2,0,54,84,9.0,14.0,84.0,3.8571428571428577,1,0.0,50.0,2.380952380952381,1.3836222061859889,0.6588520810104153,-1.3609983123175635,-1.3576851559899457,2.302585092994046,2.70805020110221,0.0,4.442651256490317,1
LN Rajbanshi,MIDDLEOVERS,2,5,33,3,5,72,66,14.4,13.2,33.0,6.545454545454545,1,4.0,50.0,12.12121212121212,1.3836222061859889,0.6588520810104153,-0.25061678389889264,-0.3336601136468073,2.7343675094195836,2.653241964607215,1.6094379124341003,3.5263605246161616,1
LP Kasturiarachchige,MIDDLEOVERS,2,3,17,3,2,47,42,15.666666666666666,14.0,21.0,6.714285714285714,0,1.5,40.47619047619048,11.904761904761903,-0.722620504445314,-0.010318391988718999,-0.27529192897486304,-0.2693493621953056,2.8134107167600364,2.70805020110221,0.9162907318741551,3.091042453358316,0
LS Livingstone,MIDDLEOVERS,1,7,53,18,6,226,180,32.285714285714285,25.714285714285715,180.0,7.533333333333333,1,0.0,29.444444444444446,13.333333333333334,1.3836222061859889,-0.7854408565460501,-0.11243597147345774,0.04264023202582449,3.505128304510387,3.2851984677992734,0.0,5.198497031265826,1
LS Livingstone,MIDDLEOVERS,2,2,23,10,7,126,78,63.0,39.0,39.0,9.692307692307692,0,1.0,29.48717948717949,21.7948717948718,-0.722620504445314,-0.7824381685261822,0.8521723921887113,0.865031407490646,4.1588830833596715,3.6888794541139363,0.6931471805599453,3.6888794541139363,0
LT Bichard,MIDDLEOVERS,1,5,29,2,0,45,66,9.0,13.2,66.0,4.090909090909091,1,0.0,43.93939393939394,3.0303030303030303,1.3836222061859889,0.23301632546551126,-1.2869728770896522,-1.2686395001340207,2.302585092994046,2.653241964607215,0.0,4.204692619390966,1
LT Bichard,MIDDLEOVERS,2,1,15,4,0,35,36,35.0,36.0,18.0,5.833333333333333,0,0.5,41.66666666666667,11.11111111111111,-0.722620504445314,0.07332791713617277,-0.365767460920088,-0.6049195652819865,3.58351893845611,3.6109179126442243,0.4054651081081644,2.9444389791664403,0
LV van Beek,MIDDLEOVERS,1,6,34,6,3,101,90,16.833333333333332,15.0,90.0,6.733333333333333,1,0.0,37.77777777777778,10.0,1.3836222061859889,-0.19991669267180745,-0.49243320564340304,-0.2620937902366747,2.8810693652338513,2.772588722239781,0.0,4.51085950651685,1
LV van Beek,MIDDLEOVERS,2,2,17,6,1,72,60,36.0,30.0,30.0,7.199999999999999,0,1.0,28.33333333333333,11.666666666666666,-0.722620504445314,-0.8635107450626163,-0.3024345885584305,-0.0843322772502171,3.6109179126442243,3.4339872044851463,0.6931471805599453,3.4339872044851463,0
Lucky Ali,MIDDLEOVERS,1,7,46,6,1,89,102,12.714285714285714,14.571428571428571,102.0,5.235294117647059,1,0.0,45.09803921568628,6.862745098039216,1.3836222061859889,0.3144261022608609,-0.8500776613327632,-0.8327231848654724,2.6184380424125226,2.7454377331738304,0.0,4.634728988229636,1
Lucky Ali,MIDDLEOVERS,2,7,35,2,0,31,54,4.428571428571429,7.714285714285714,27.0,3.4444444444444446,1,6.0,64.81481481481481,3.7037037037037033,1.3836222061859889,1.6997839278979576,-1.2102057590755217,-1.514889215093616,1.6916760106710726,2.164963715117998,1.9459101490553132,3.332204510175204,1
Luo Shilin,MIDDLEOVERS,1,1,21,2,1,35,42,35.0,42.0,42.0,5.0,0,1.0,50.0,7.142857142857142,-0.722620504445314,0.6588520810104153,-0.8181451206462133,-0.9223508384720898,3.58351893845611,3.7612001156935624,0.6931471805599453,3.7612001156935624,0
M Akayezu,MIDDLEOVERS,1,8,62,9,3,154,132,19.25,16.5,132.0,7.0,1,0.0,46.96969696969697,9.090909090909092,1.3836222061859889,0.44593420323796323,-0.5960688149624789,-0.16051578281584164,3.0081547935525483,2.8622008809294686,0.0,4.890349128221754,1
M Akayezu,MIDDLEOVERS,2,6,36,14,2,122,91,20.33333333333333,15.166666666666666,45.5,8.043956043956044,1,5.0,39.56043956043956,17.582417582417584,1.3836222061859889,-0.07466170670017452,0.37195610724867034,0.237145372609123,3.060270794691562,2.782951509275328,1.791759469228055,3.839452312593311,1
M Ansari,MIDDLEOVERS,2,1,6,2,0,20,18,20.0,18.0,9.0,6.666666666666667,0,0.5,33.33333333333333,11.11111111111111,-0.722620504445314,-0.5121962467380706,-0.365767460920088,-0.28748829209188287,3.044522437723423,2.9444389791664403,0.4054651081081644,2.302585092994046,0
M Brasier,MIDDLEOVERS,2,1,4,4,0,34,17,34.0,17.0,8.5,12.0,0,0.5,23.52941176470588,23.52941176470588,-0.722620504445314,-1.2010482042371795,1.0499085095169627,1.7440718563247788,3.5553480614894135,2.8903717578961645,0.4054651081081644,2.2512917986064953,0
M Campopiano,MIDDLEOVERS,2,1,10,1,1,26,25,26.0,25.0,12.5,6.24,0,0.5,40.0,8.0,-0.722620504445314,-0.04377691563867611,-0.7204315461453702,-0.4500131039652159,3.295836866004329,3.258096538021482,0.4054651081081644,2.6026896854443837,0
M Cope,MIDDLEOVERS,1,5,17,5,7,102,60,20.4,12.0,60.0,10.2,1,0.0,28.33333333333333,20.0,1.3836222061859889,-0.8635107450626163,0.6475584968664326,1.058420306234155,3.0633909220278057,2.5649493574615367,0.0,4.110873864173311,1
M Cope,MIDDLEOVERS,2,2,10,7,5,76,36,38.0,18.0,18.0,12.666666666666668,0,1.0,27.77777777777778,33.33333333333333,-0.722620504445314,-0.9025456893208987,2.1675474335462126,1.9980168748768619,3.6635616461296463,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
M Dixit,MIDDLEOVERS,1,1,21,4,4,121,96,121.0,96.0,96.0,7.5625,0,1.0,21.875,8.333333333333332,-0.722620504445314,-1.3172919720651541,-0.6824318227283758,0.05375032658747816,4.804021044733257,4.574710978503383,0.6931471805599453,4.574710978503383,0
M Dixit,MIDDLEOVERS,2,5,31,9,1,90,78,18.0,15.6,39.0,6.9230769230769225,1,4.0,39.74358974358975,12.82051282051282,1.3836222061859889,-0.06179304375788301,-0.17089708442268028,-0.18981713111031295,2.9444389791664403,2.8094026953624973,1.6094379124341003,3.6888794541139363,1
M Fru,MIDDLEOVERS,1,2,7,3,1,29,18,14.5,9.0,18.0,9.666666666666668,0,2.0,38.88888888888889,22.22222222222222,-0.722620504445314,-0.12184680415524153,0.9008899863130627,0.8552642913924897,2.740840023925201,2.302585092994046,1.0986122886681096,2.9444389791664403,0
M Jansen,MIDDLEOVERS,1,3,7,2,2,28,18,9.333333333333334,6.0,18.0,9.333333333333334,0,3.0,38.88888888888889,22.22222222222222,-0.722620504445314,-0.12184680415524153,0.9008899863130627,0.7282917821164481,2.3353749158170367,1.9459101490553132,1.3862943611198906,2.9444389791664403,0
M Jele,MIDDLEOVERS,2,3,23,6,0,67,52,22.33333333333333,17.333333333333332,26.0,7.730769230769232,0,1.5,44.230769230769226,11.538461538461538,-0.722620504445314,0.25348919832824685,-0.317049866795736,0.11784702598163402,3.149882953381249,2.908720896564361,0.9162907318741551,3.295836866004329,0
M Kadyan,MIDDLEOVERS,1,1,16,6,2,52,36,52.0,36.0,36.0,8.666666666666666,0,1.0,44.44444444444444,22.22222222222222,-0.722620504445314,0.2685026384275866,0.9008899863130627,0.47434676356436495,3.970291913552122,3.6109179126442243,0.6931471805599453,3.6109179126442243,0
M Koli,MIDDLEOVERS,1,3,18,2,2,45,42,15.0,14.0,42.0,6.428571428571429,0,3.0,42.85714285714285,9.523809523809524,-0.722620504445314,0.15697422626106355,-0.5467185248105381,-0.37818294157476956,2.772588722239781,2.70805020110221,1.3862943611198906,3.7612001156935624,0
M Koli,MIDDLEOVERS,2,2,8,3,1,33,24,16.5,12.0,12.0,8.25,0,1.0,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.31563112696931345,2.8622008809294686,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
M Kpaka,MIDDLEOVERS,1,3,19,2,0,30,36,10.0,12.0,36.0,5.0,0,3.0,52.77777777777778,5.555555555555555,-0.722620504445314,0.8540268023018295,-0.9990961845366634,-0.9223508384720898,2.3978952727983707,2.5649493574615367,1.3862943611198906,3.6109179126442243,0
M Magagula,MIDDLEOVERS,1,3,14,9,0,59,36,19.666666666666668,12.0,36.0,9.833333333333332,0,3.0,38.88888888888889,25.0,-0.722620504445314,-0.12184680415524153,1.2175543481213504,0.9187505460305094,3.028522096376982,2.5649493574615367,1.3862943611198906,3.6109179126442243,0
M Magagula,MIDDLEOVERS,2,5,23,7,0,58,54,11.6,10.8,27.0,6.444444444444445,1,4.0,42.5925925925926,12.962962962962962,1.3836222061859889,0.13838615756664455,-0.15465788638122963,-0.3721366316092438,2.533696813957432,2.468099531471619,1.6094379124341003,3.332204510175204,1
M Mooketsi,MIDDLEOVERS,1,3,30,4,4,92,78,30.666666666666668,26.0,78.0,7.076923076923077,0,3.0,38.46153846153847,10.256410256410255,-0.722620504445314,-0.15187368435392054,-0.46320264916879195,-0.13121443452137066,3.455264602932431,3.295836866004329,1.3862943611198906,4.3694478524670215,0
