Bowler,Cluster,DPPI_Bowl
F Banunaek,1,0.5908264973645497
J Butler,1,0.5858413998080614
RL Chase,1,0.5856858489425739
ND Laegsgaard,1,0.5845223833300122
J Batinibulu,1,0.5829380378658887
PP Ojha,1,0.5795740161686376
Mirwais Ashraf,1,0.5793750648153336
SO Tikolo,1,0.5760475656407268
Aayan Afzal Khan,1,0.5747812478958837
C Green,1,0.5746810332689697
Kushal Malla,1,0.5740702131425218
Akhil Anil,1,0.5726583043459603
BD Glover,1,0.5722319236272165
A Gbla,1,0.5719783179742418
Bilal Hassun,1,0.5712528502964205
JJ Huo,1,0.5701070532580608
L Ngidi,1,0.5687435551883485
GD Elliott,1,0.568188948921136
Zaker Taqawi,1,0.5680323164343134
KS Bagabena,1,0.5674404132577069
A Yon,1,0.5652194130472848
S Vashisht,1,0.5651858762788878
P Aho,1,0.5609737589564247
EJB Miles,1,0.5604645948897465
LT Bichard,1,0.55893074694563
MC Sorensen,1,0.5564118374910261
AR Adams,1,0.5548805421104507
IKEG Artawan,1,0.5516571331500143
IDM Latin,1,0.5505165762874162
MV Matsau,1,0.5504790624194719
B Shikongo,1,0.5489651253238984
LC Le Tissier,1,0.5448319618553351
Kaleemullah,1,0.5441020617695959
Junaid Aziz,1,0.5424389351573944
BA Pai,1,0.5415419009107707
Z Groenewald,1,0.5402422632336921
IG Butler,1,0.531433992198632
JA Burrows,1,0.5299973049736025
N Krishna,1,0.5286420764161606
AM Kimote,1,0.526587708600219
G Ngegba,1,0.5255007491195443
LMP Simmons,1,0.5246997410379457
SA Jumbe,1,0.5243756508135227
KMDN Kulasekara,1,0.5227919105565153
S Vijay Unni,1,0.5223877862960172
SM Pollock,1,0.5219535963823303
L Siaka,1,0.5140950535417641
SI Kamea,1,0.5074259971674567
A Venkatesh,1,0.5063769555691786
JB Abega,1,0.5033257908932792
IKEG Artawan,1,0.5027473537764982
MG Bracewell,1,0.5003083587297913
JS Patel,1,0.4969065947481888
TG Thamae,1,0.49203694759039523
BC Fortuin,1,0.4864448488596053
Janak Prakash,1,0.4850062946250591
M Sarenac,1,0.477787111184482
AC Botha,1,0.47607954511855627
Mohammad Sami,1,0.4746532345332886
B Niaz,1,0.4705275338735376
Jaweed Sadran,1,0.46758265076223154
K Mirpuri,1,0.46360985420898476
N Senamontree,1,0.46153282153225555
CB Roposo,1,0.45992916003187634
K Piet,1,0.44448686577755786
Abdur Rehman,1,0.4441712770682226
P Kerai,1,0.44303917353490196
S di Bartolomeo,1,0.4264851882346575
TM Odoyo,1,0.425157366811381
Navdeep Saini,1,0.40471939092912684
Sahel Zadran,1,0.40204340142138634
Abdullah Rana,1,0.40043523370980466
MA Baig,1,0.3966036589825069
Mohammad Naveed,1,0.3955160453213202
Sheraz Sheikh,1,0.3948754559867997
D Birrell,1,0.3893192049896606
MJ Henry,1,0.37403564203178047
Ngawang Thinley,1,0.3694203980442272
Robert Raina,1,0.29242129411150153
AD Mathews,0,0.17200441458885551
Mashrafe Mortaza,0,0.16976170258541773
JDS Neesham,0,0.08383572877466541
GB Hogg,0,0.06491538736114072
SR Patel,0,0.06332023964935013
A Dananjaya,0,0.047581650407413384
K Rabada,0,0.03149308173572857
E Sebareme,0,0.009292236530508119
JP Duminy,0,-0.0033631895774174636
WD Parnell,0,-0.005444629570636406
S Prasanna,0,-0.008967817562626934
Iftikhar Ahmed,0,-0.009667902513568666
HMRKB Herath,0,-0.011275403011812596
AD Mascarenhas,0,-0.02461569413274925
Arjun Vinod,0,-0.03676236136998837
K Waiswa,0,-0.0401619545860383
Shahil Momin,0,-0.04228506976849927
P Khadka,0,-0.04501336607518
Tamoor Sajjad,0,-0.05458622141995165
B Masaba,0,-0.05917310178795743
Imran Haider,0,-0.06904995391671143
Mahedi Hasan,0,-0.0734929983164618
J Bulele,0,-0.07424894110324426
C Dickson,0,-0.07534360824067887
Mohammad Ashraful,0,-0.08181310135229422
CN Greaves,0,-0.08358395495554916
Anshuman Rath,0,-0.0872952642329409
MN Samuels,0,-0.09147238761017959
DJM Short,0,-0.09805042939687536
SMSM Senanayake,0,-0.1001775683616063
SM Sharif,0,-0.1014478986343727
M Mooketsi,0,-0.1072736010436921
AR Nurse,0,-0.10975596344763386
Gulbadin Naib,0,-0.11010063932458705
JJ Bumrah,0,-0.1117040266756491
BP Adapaka,0,-0.11173257078319726
Hasan Mahmud,0,-0.11454162657655198
LH Ferguson,0,-0.1160736855835803
Muhammad Tanveer,0,-0.11678978713833249
RM Hira,0,-0.11720138083492121
DR Hooper,0,-0.1179392580891718
M Dixit,0,-0.11847365629721582
Farhad Reza,0,-0.12178205655949464
I Udana,0,-0.12514550894308418
YYM Jakda,0,-0.1253084471167735
PADLR Sandakan,0,-0.1255259619798689
XJ Doherty,0,-0.12720982329988423
KS Williamson,0,-0.12796312373751945
Raza Hasan,0,-0.13095790464751605
CT Mutombodzi,0,-0.13828792220385233
KJ Patel,0,-0.13891473908674912
DW Steyn,0,-0.13907541557498962
Mohammad Shahzad,0,-0.14165470957141452
JP Faulkner,0,-0.14218315161870393
L Gregory,0,-0.14291539590438412
VN Veetil,0,-0.14376805151424038
JJ Smit,0,-0.14393380341736256
Junaid Siddique,0,-0.1456213545671112
GC Galanis,0,-0.1460344357313627
O Gholami,0,-0.146342051295195
Basil Hameed,0,-0.14642412400345248
T van der Gugten,0,-0.14970562126621945
TS Chisoro,0,-0.1556084032103978
Waheed Ahmed,0,-0.1568239416698039
S Wickramasekara,0,-0.15705389753538562
Ibrahim Rizan,0,-0.16083407139202324
C Rububagumya,0,-0.1612259705101498
SN Thakur,0,-0.16298152068979088
DA Blignaut,0,-0.1634589253039778
SKS Gill,0,-0.1657442499400946
JN Loftie-Eaton,0,-0.16701684211519546
LN Oluoch,0,-0.16745869913824715
RM West,0,-0.1690343806096502
CJ Anderson,0,-0.1697982505654007
Omar Rassol,0,-0.17029296883757078
Azam Khalil,0,-0.17226482713774777
Mohamed Mahfooz,0,-0.17264705043955758
DJ Willey,0,-0.17302277547889208
IK Pathan,0,-0.17348690529504826
RG Aga,0,-0.1797410727271729
Waqas Barkat,0,-0.18014398053712144
NM Odhiambo,0,-0.18039804278553606
Hamid Mahmood,0,-0.1823094099629315
DT Johnston,0,-0.18312194489874653
M Muralitharan,0,-0.18349438461925235
MW Parkinson,0,-0.18364961169189611
JR Hopes,0,-0.18582971329266756
DAJ Bracewell,0,-0.1865130833687296
M Shahbaz Butt,0,-0.18769497293344023
FH Edwards,0,-0.18945318636746605
Shaheen Shah Afridi,0,-0.1896174127469594
V Kohli,0,-0.189708181023242
AS Joseph,0,-0.1943286601422125
TT Bresnan,0,-0.19452456528553766
Irfan Ahmed,0,-0.19466228549718595
DR Briggs,0,-0.19467283191821538
Mohammad Irfan,0,-0.19584760769313675
H Rashid,0,-0.19600329631051377
Sompal Kami,0,-0.19621289922782556
Amir Hamza,0,-0.19684792455660263
Khaibar Deldar,0,-0.196927876629318
TS Mills,0,-0.1978627194074301
Faheem Nazir,0,-0.2031984904307445
R McLaren,0,-0.20452638487207608
SCJ Broad,0,-0.2080920161600864
Mudassar Bukhari,0,-0.20929777031410432
Hisham Sheikh,0,-0.20964697034364357
CR Woakes,0,-0.2102644850838073
Vichanath Singh,0,-0.21056891217639784
Abdullah Mahmood,0,-0.21146704002727795
H Thaker,0,-0.21293189042544702
KD Shah,0,-0.2154612218695666
Sulaiman Ali,0,-0.21683805189847755
Tanwir Afzal,0,-0.217849908282493
DG Blampied,0,-0.21803760633092567
ADL Stokoe,0,-0.21842417719686663
G Sesay,0,-0.21910088885694912
B Mavuta,0,-0.21922615814366328
U Aryaman Sunil,0,-0.2201187819798906
HV Mandhyan,0,-0.22023909927011592
KK Ahmed,0,-0.22040449397769063
A Nanda,0,-0.22044766763981197
Ilyas Ataullah,0,-0.22048759061549694
JE Root,0,-0.22085106744855523
SDJJ Dima,0,-0.22144091331898957
S Dube,0,-0.22146681381060906
S Bhari,0,-0.22175757597445056
J Rasu,0,-0.22188854900892296
TD Astle,0,-0.22229929455125313
SR Taylor,0,-0.22285979979942078
C Smith,0,-0.22317075232031686
DV Varghese,0,-0.223267591107157
R Satheesan,0,-0.22418546478146223
Aqib Ilyas,0,-0.22477121629961513
Sharafuddin Ashraf,0,-0.22634949242024593
Faisal Khan,0,-0.22678475977396184
S Ravoka,0,-0.22689345681779544
DC Drakes,0,-0.2271405767730439
Yash Singh,0,-0.22786703886189397
R Dhiman,0,-0.23175383768262464
DL Chahar,0,-0.2321620841900675
H Lakov,0,-0.23232607512651915
TB Sole,0,-0.23258171372158842
R Trumpelmann,0,-0.2327615685227823
MC Henriques,0,-0.23292374370034674
Bilal Muhammad,0,-0.23572902552364985
E Chigumbura,0,-0.23614638639619367
Mohammad Wasim,0,-0.23626457294857106
SC Kuggeleijn,0,-0.23647374698102103
Umar Adam,0,-0.23769190698245757
B Kumar,0,-0.23790319796581066
J Albin,0,-0.23822604518449536
TK Curran,0,-0.23940851954131814
MJ Clarke,0,-0.23977035927124957
KH Pandya,0,-0.23983613716076152
Azmatullah Omarzai,0,-0.2401083222065673
DC Delany,0,-0.24232992889790334
Junaid Siddiqui,0,-0.2443058601495965
BM Tickner,0,-0.24489255265259322
Ibrahim Jabarkhel,0,-0.24502600500798233
R Powell,0,-0.2450643793971562
EB Ringera,0,-0.24569025296800817
IO Okpe,0,-0.24594257090264288
N Pokana,0,-0.24676261483281647
JF Mooney,0,-0.2470437148875536
SR Thompson,0,-0.24882066659828245
Rakibul Hasan,0,-0.24886086472132474
Umair Qasim,0,-0.24904671727577848
AV Lalcheta,0,-0.250217157170516
Shagharai Sefat,0,-0.2507981250513293
TL Chatara,0,-0.251094319868325
DE Martel,0,-0.25195742139877053
Asad Mohammad,0,-0.25222486605545835
Mohammed Siraj,0,-0.25301953234302926
F Hand,0,-0.25330401567965694
Sachin Kumar,0,-0.2536697744790419
VD Philander,0,-0.2549188513872099
T Lungameni,0,-0.25539814313023035
JW Hastings,0,-0.2553982876538632
NN Odhiambo,0,-0.2560380853935451
Mohammed Faraazuddin,0,-0.2567409773594888
Nazmul Islam,0,-0.2571514888661222
A Orfila,0,-0.2575019482484076
RML Taylor,0,-0.25778426523980563
SO Tikolo,0,-0.2581877820819051
TAM Siriwardana,0,-0.2582411233057643
A Kirschbaum,0,-0.2584228324196159
Syazrul Idrus,0,-0.2588800377681628
Syed Aziz,0,-0.25914250584165105
N Pradeep,0,-0.25961230797645224
Waseeq Ahmed,0,-0.259614202620651
FA Allen,0,-0.259724508729276
TK Lal,0,-0.26002564610991974
RW Price,0,-0.2606696340547286
Nizakat Khan,0,-0.2613340610653299
Sohag Gazi,0,-0.26164022427758943
NK Tiwari,0,-0.262009821812321
JDP Oram,0,-0.2625314574285234
JC Tredwell,0,-0.26313889385016587
Vishil Patel,0,-0.2640996343516838
O Thomas,0,-0.26427606027949097
Naeem Islam,0,-0.26501262700381645
TLW Cooper,0,-0.26730389572883395
KJ Young,0,-0.2678255900351684
JDF Vandersay,0,-0.2679351950575628
E Ochieng,0,-0.2689782940761345
MD Dai,0,-0.269030415817187
M Magagula,0,-0.2690529125338785
J Singye,0,-0.2749709807165855
DK Mathias,0,-0.27507163994324474
K Namchaikul,0,-0.2750926884079299
D Jansen,0,-0.2754244598845086
MO Jones,0,-0.27593860026018346
FJ Klaassen,0,-0.2770233509681552
Adnan Idrees,0,-0.2777872139796608
Mehedi Hasan Miraz,0,-0.27818798646065473
A Djorovic,0,-0.2782263585687495
HT Tector,0,-0.2785908004857744
M Koli,0,-0.2788595035538971
A Wright,0,-0.2797709674775474
MJ McClenaghan,0,-0.28216076945841867
D Heyliger,0,-0.28240141991428075
JB Reva,0,-0.2834262334773534
JW Dernbach,0,-0.28443958638034395
R Coker,0,-0.28447082614745195
J Sumerauer,0,-0.2846446670662877
G Chohan,0,-0.2852826350525172
Dawlat Zadran,0,-0.28531443521929006
Mehran Khan,0,-0.28606200809271837
V Mitari,0,-0.28644976763478586
R Shepherd,0,-0.2869777997341445
RN ten Doeschate,0,-0.2881414185298653
KD Mills,0,-0.28814851705885935
A Ndlovu,0,-0.28913141228102607
Fawad Alam,0,-0.2903361342342209
CS MacLeod,0,-0.2905450944147607
BCJ Cutting,0,-0.2912864228307694
MWR Stokes,0,-0.2916415190664758
DK Anefie,0,-0.29271638347407763
L Karlsson,0,-0.29299502546383366
JJ Huo,0,-0.2951599184038814
Imran Yousaf,0,-0.2953401457641875
CB Mpofu,0,-0.29659624995648
NR Kumar,0,-0.29687583438668186
HS Baidwan,0,-0.2974594571084109
OF Smith,0,-0.2984089375549915
Yasim Murtaza,0,-0.29882807523024135
K Sinclair,0,-0.2992417921400193
Nazril Rahman,0,-0.2993762978931544
RS Bopara,0,-0.30026220881805377
SNJ O'Keefe,0,-0.30054698252189044
Rahmatullah Mangal,0,-0.30096212617006135
Ali Nayyer,0,-0.3019309233616199
J Shaju,0,-0.30233661058747596
Omar Hussain,0,-0.3028462297605221
B Shikongo,0,-0.3035092305920496
ML Castillo,0,-0.3039866355934811
Imran Ameer,0,-0.30490084318655025
TS Chisoro,0,-0.30602515231837585
JRMVB Sanjaya,0,-0.3061750192113584
CH Gayle,0,-0.3071523342728405
DT Tiripano,0,-0.30730900116404863
A Symonds,0,-0.3081967680571169
A Manousis,0,-0.30866199056702864
RW Price,0,-0.3089994697206556
CA Soper,0,-0.3097403948255881
Anwar Ali,0,-0.31069895582201085
A Husain,0,-0.31276154169335274
J Theron,0,-0.31276154169335274
DR Hooper,0,-0.31286202435312377
BP Adapaka,0,-0.31391313010874194
JJ Nyambo,0,-0.31528247578608287
Nadeem Ahmed,0,-0.31540847472005124
BJ McCarthy,0,-0.31694991158748265
HN Ya France,0,-0.3170583435348929
ASF Sirah,0,-0.3177473335204936
A Mishra,0,-0.31908093906813845
E Ernest,0,-0.31914822572478874
Ritik Tomar,0,-0.319411954184903
Umair Tariq,0,-0.3200584045327211
LS Livingstone,0,-0.3211206990761873
Bashir Shah,0,-0.3212393378933514
A Conteh,0,-0.32196708995649187
Sidhant Singh,0,-0.3224275171524601
TC Vine,0,-0.3238240289332484
Umran Malik,0,-0.3260289336979074
HA Varaiya,0,-0.3267549156057206
MB Tambe,0,-0.32701105819594006
Osama Mahmood,0,-0.32706778265981595
P Useni,0,-0.32721412517885223
Naseem Shah,0,-0.32795445734130524
JL Denly,0,-0.3280391935039035
JJ van der Wath,0,-0.32840882248608666
S Snater,0,-0.328925855805767
Syed Aziz,0,-0.3300590807342768
P Bhart,0,-0.33026084536896927
JH Davey,0,-0.3311654479572397
Aminul Islam,0,-0.33118035819976094
Iftikhar Ahmed,0,-0.33153632872657046
Mohammed Shami,0,-0.33167378472282244
M Mooketsi,0,-0.3329352509364516
CJ Dala,0,-0.3331221296033217
K Hinds,0,-0.3331290865833324
NK Tiwari,0,-0.33335260845148623
M Kpaka,0,-0.33374818284077556
S Ravichandran,0,-0.33382846677856276
GI Hume,0,-0.33622063146567754
MK Anafie,0,-0.3366553552293536
DMW Rawlins,0,-0.3380096569226438
GB Hogg,0,-0.3381031480156287
L Bruce,0,-0.3382419873050104
Namgay Thinley,0,-0.3383339734085033
A Kheterpal,0,-0.33840510412832603
Zulfiqar Babar,0,-0.3384988737094344
AR Cusack,0,-0.33871166549125753
L Bruce,0,-0.3387152663532466
Raza-ur-Rehman,0,-0.3387374622158132
KS Leverock,0,-0.33902375240758836
Ashwin Vinod,0,-0.3401092715973824
M Kadyan,0,-0.3405683440598839
Hamid Hassan,0,-0.3406665891236215
P Taylor,0,-0.3406665891236215
CJ McKay,0,-0.3407361183007613
SR Patel,0,-0.34103398132100454
Mehran Khan,0,-0.34105794066053985
MR Swart,0,-0.34170429612942455
Usman Khan,0,-0.3423770406018722
C de Grandhomme,0,-0.3424467796694145
Pyae Phyo Wai,0,-0.34269719941778237
UKPW Kumaranayaka,0,-0.34324132504897026
PL Mommsen,0,-0.34359846159110624
P Buccimazza,0,-0.3439141918459409
Omar Hayat,0,-0.3440776026602166
MJ Ross,0,-0.3444502835659466
Aaron Jones,0,-0.3446475425449103
OGL Bascome,0,-0.3449930431608436
N Zimonjic,0,-0.3450026601906884
JK Kamande,0,-0.3454649057364888
S Dube,0,-0.34549439372338286
T Rossi,0,-0.3455300391026786
S Veerapathiran,0,-0.3460660909204563
I Takahashi,0,-0.34624168879938955
D Madushanka,0,-0.3484770595502382
SD Parry,0,-0.34853290603346404
SK Atai,0,-0.3491649300571527
Tariq Aziz,0,-0.3513900387942098
DR Sams,0,-0.35210518009028186
SJ Patel,0,-0.35272664119960473
Luo Shilin,0,-0.3527454226607943
ML Kostic,0,-0.3536562156234072
N Nipiko,0,-0.3545060976444834
NO Miller,0,-0.3546111829705818
TH David,0,-0.3546771271204671
Junaid Khan,0,-0.35643957397444986
Arshdeep Singh,0,-0.3564863226308504
PRP Boissevain,0,-0.35675306605586166
BN Toube,0,-0.3570915023576076
MJ Clarke,0,-0.3574252594399494
Zahid Hussain,0,-0.35827488810708197
Bilawal Bhatti,0,-0.3589302690768938
J Kariko,0,-0.35913152708552903
JP Faulkner,0,-0.36076502678065503
K Gore,0,-0.3612177311465148
JM Anderson,0,-0.36160783784645284
NN Odhiambo,0,-0.3616784966966189
Murid Ekrami,0,-0.3618096479289558
PP Chawla,0,-0.36197217146592625
R Mangal,0,-0.363006464959868
H Masakadza,0,-0.3640178957304012
T van der Gugten,0,-0.36413343725638925
DM de Silva,0,-0.3641623500194118
B Lee,0,-0.3644127876528538
R Ngarava,0,-0.3644127876528538
Gurpratap Singh,0,-0.36447811157847243
S Waqas Ahmed,0,-0.3646810812811234
DR Smith,0,-0.3649075819184706
MGSM Fernando,0,-0.3650557220854069
Sultan Ahmed,0,-0.3650575975204134
Fanyan Mughal,0,-0.3653265661404418
JE Taylor,0,-0.3659199736646065
T Tshose,0,-0.3665914948034017
MA Starc,0,-0.36666550886294685
Ayan Khan,0,-0.3676955693936176
MW Machan,0,-0.3676955693936176
Nawroz Mangal,0,-0.36784636838823354
RJ Hatchman,0,-0.36808724546105503
PR Stirling,0,-0.368706620865317
Yasin Patel,0,-0.3691012058495627
Waqas Barkat,0,-0.36967244794541193
NM Odhiambo,0,-0.37027924221363684
DC Stovell,0,-0.37117448030328964
Zawar Farid,0,-0.3716157660232624
PRP Boissevain,0,-0.37201690684853017
Shapoor Zadran,0,-0.3722723645630507
MP O'Dowd,0,-0.37254944176697147
J Jojo,0,-0.37273873135328034
Mohamed Mahfooz,0,-0.37335381303789655
P Pustoslemsek,0,-0.37377367623842817
Assad Mehmood,0,-0.37451369029617587
P Malav,0,-0.374564292204135
SR Clark,0,-0.3754249052437423
B Mavuta,0,-0.3759002822468359
SF Tiai,0,-0.3762211953357021
Nazmul Islam,0,-0.3774310331157202
Waqas Ahmad,0,-0.37784211022655806
Thuya Aung,0,-0.3782679435327381
LA Dawson,0,-0.3793575171513235
Yasir Arafat,0,-0.3794981574207944
SN Netravalkar,0,-0.380056005630143
JL Ontong,0,-0.38099197131427387
VM Vaghela,0,-0.38184628626735906
Abu Hider,0,-0.3831971703260004
RJ Gleeson,0,-0.38337781804413873
P Florin,0,-0.3834728099649619
JD Ryder,0,-0.38472497175469683
Aarif Sheikh,0,-0.38478906163578375
Karim Sadiq,0,-0.38498734242155197
HMCM Bandara,0,-0.38585037241630316
R Abdulkareem,0,-0.386119273758624
Zahid Mahmood,0,-0.3862694762900453
Usman Shinwari,0,-0.38644697949641166
RR Emrit,0,-0.3870013090675641
C Udekwe,0,-0.3870599315697159
Yasir Mohammad,0,-0.3882996348396327
GF Linde,0,-0.3888176315537713
JA Richardson,0,-0.3889829898278027
CM Akachukwu,0,-0.38912690641750525
Z Khan,0,-0.39029214204235385
SS Pathirana,0,-0.390770706702593
V Ateak,0,-0.3909495286048848
Mohammad Shahzad (2),0,-0.39101160523501965
Imran Anwar,0,-0.3917415953137557
WK Bitis,0,-0.3920497070185163
AC Douglas,0,-0.392191436645446
RM Hira,0,-0.3927606602317829
R McLaren,0,-0.39357451719683323
BTJ Wheal,0,-0.3936900068920334
V Kohli,0,-0.3942765362198585
S Vijayakumar,0,-0.39439122322925824
H Patel,0,-0.3951072362724696
CG Williams,0,-0.395233864822791
DP Nannes,0,-0.39528966685687994
Sher Sahak,0,-0.39537218085058873
MP Stoinis,0,-0.3963127774520779
Sohail Tanvir,0,-0.39660280229822376
A Mishra,0,-0.3966336979818753
RM Haq,0,-0.39762288837945314
C Munro,0,-0.3976596318614467
Aqib Iqbal,0,-0.3978256771882709
Sidhant Singh,0,-0.39818894903817814
Danish Jasnaik,0,-0.3981985217432297
Akhil Anil,0,-0.3994228328821995
Delawar Khan,0,-0.3999111738936534
Baljit Singh,0,-0.4006585447021833
T Thushara,0,-0.4009279097796905
MD Dai,0,-0.401106123313612
P Bhart,0,-0.40279514958998675
BE Hendricks,0,-0.40357796019025577
J Miyaji,0,-0.40388321246780773
G Wijekoon,0,-0.40401978359312224
NH Ekanayake,0,-0.40455030824503246
Jaspreet Singh,0,-0.4046687758194013
Raag Kapur,0,-0.40467984840750115
Kim Daeyeon,0,-0.4058110408686143
KD Mehta,0,-0.4060356398819237
B Muzarabani,0,-0.4062781760844256
AL Stephen,0,-0.40649189760241333
Mohammed Shami,0,-0.4065052576212633
Joginder Sharma,0,-0.406602217941521
Ma Qiancheng,0,-0.4067151719599061
AS Abioye,0,-0.40689741223345605
KW Richardson,0,-0.4074923564759712
Mohammad Amir,0,-0.40753819196155305
D Ajekun,0,-0.4077836535926881
P Kumbhare,0,-0.408350277674998
Festus Benn,0,-0.40857165021331465
S Kushretha,0,-0.40940321963201143
CS Martin,0,-0.409612833646671
P Aho,0,-0.4096975024519109
S Wickramasekara,0,-0.41004770955840386
RG Sharma,0,-0.4101204680411157
Sahir Naqash,0,-0.4109259667701687
Abdul Majid Abbasi,0,-0.41100271538113925
S Bodha,0,-0.4116540268950157
D Muhumuza,0,-0.41175031004004775
C Bah,0,-0.4123410478483436
J Sumerauer,0,-0.41244593263492124
Sabbir Rahman,0,-0.41248126173038135
CH Morris,0,-0.41346287850591446
Ameel Mauroof,0,-0.41475465400894995
DL Brangman,0,-0.41527176342712635
J Hurley,0,-0.415421923198514
Zeeshan Kukikhel,0,-0.4160768963672176
M Shumba,0,-0.4166383106103689
SA Abbott,0,-0.41663935282646447
A Nathwani,0,-0.4167471612116711
AS Hansra,0,-0.41675241350112124
DJ Hooda,0,-0.4175794875158273
DJ Turkich,0,-0.41888987657963933
Abu Jayed,0,-0.4194641863333417
RR Watson,0,-0.4194780252334601
Zahid Khan,0,-0.4204125440831357
Azyan Farhath,0,-0.42092102655175767
Abdul Razzaq,0,-0.42098370790109924
A Mansale,0,-0.42173318598194265
XJ Doherty,0,-0.4239776702138116
MF Maharoof,0,-0.4249562016445059
Sandeep Goud,0,-0.4275698425855104
MD Gunathilaka,0,-0.4278772061149873
K Dorji,0,-0.4279093109817469
Ziaur Rahman,0,-0.42825400142879827
MS Panesar,0,-0.4287173905725884
S Desungnoen,0,-0.42923147288380853
LV van Beek,0,-0.4296234430884265
K Mendon,0,-0.4297355212392791
KAJ Roach,0,-0.4302096318293139
SS Cottrell,0,-0.4322411766836853
R Sharma,0,-0.4324136886948012
S Mahmood,0,-0.4326119135081382
DB Loic,0,-0.4326747105777036
SE Bond,0,-0.4326747105777036
IO Okpe,0,-0.4327801411458917
J Jagroo,0,-0.43281122524235455
EB Ringera,0,-0.4329940846642245
Sami Ullah,0,-0.4330259749563612
P Khadka,0,-0.43325917153993043
Muhammad Saqib,0,-0.4333492042316602
Mudassar Bukhari,0,-0.433409692702938
E Chigumbura,0,-0.4334434062191152
TH David,0,-0.4335423655277866
NW Bracken,0,-0.4339080978813416
Murid Ekrami,0,-0.43410762927215385
Amandeep Singh,0,-0.4346472682672798
Nasrulla Rana,0,-0.43538961769182244
Habib Khan,0,-0.435458887450752
Haroon Arshad,0,-0.43638676705752805
R Satheesan,0,-0.43656641985482647
SM Tupou,0,-0.43679275765100434
Al-Amin Hossain,0,-0.4370070873657433
PP Chawla,0,-0.43727431650933696
N Davidovic,0,-0.43728628092229344
Shamsullah Ehsan,0,-0.4373842861981276
AM Ellis,0,-0.4375229722861407
A Andrews,0,-0.4389801185441235
A Nathwani,0,-0.4390169613345968
KS Lokuarachchi,0,-0.43923272356652476
FA Cossa,0,-0.43944245656395087
CE McConchie,0,-0.4397500246940843
AR Nurse,0,-0.43992297213707626
M Jele,0,-0.4408365390512436
RJW Topley,0,-0.44141382428564346
D Ahir,0,-0.4427495161791524
DC Delany,0,-0.44302354447917275
R Mahajan,0,-0.44364430953193956
I Sharma,0,-0.44380264557797006
Sufyan Mehmood,0,-0.44433155292106213
CV Harrison,0,-0.44434329144969353
M Whelan,0,-0.44451196117917563
AC Evans,0,-0.44584470272710147
CV Varun,0,-0.44648934845624644
R Nil,0,-0.4465189138141813
Ritik Tomar,0,-0.44680055496841486
Ghulam Ahmadi,0,-0.44747862516753556
NM Coulter-Nile,0,-0.44821724151849207
S Waqas Ahmed,0,-0.449574154723678
AN Toube,0,-0.4498851324421766
JL Pattinson,0,-0.45029307444945516
Nasir Hossain,0,-0.45058959019273853
T Ritawa,0,-0.45153197819373253
SR Bhudia,0,-0.4522439418497259
RD Atangana,0,-0.45308708009356
M Taniyama,0,-0.45356098839547443
FH Edwards,0,-0.45533825659645866
Aamir Kaleem,0,-0.4566770914432242
DJ Mitchell,0,-0.4568118141050495
Ismaila Tanba,0,-0.4573606950151343
Shariz Ahmad,0,-0.4577790215280996
Mohammad Hasnain,0,-0.4580169836153386
SC Kuggeleijn,0,-0.4586280664463739
V Zimonjic,0,-0.45897397783786836
M Jansen,0,-0.4593271877297136
JR Hazlewood,0,-0.4594851678361387
Taher Muhammad,0,-0.46071176648893064
TJ Murtagh,0,-0.4608586766553828
ST Finn,0,-0.4620842967255677
Mohammad Kashif,0,-0.4623619502211611
NA Greenwood,0,-0.462694052634284
Junaid Khan,0,-0.46302960494566847
H Lakov,0,-0.4630463748542811
F Stoman,0,-0.46337614819482587
DM Nakrani,0,-0.46348567808577684
Naved-ul-Hasan,0,-0.46350819202662963
K Fletcher,0,-0.46350819202662963
Mohammad Naveed,0,-0.46358700919257617
J Ghadiyali,0,-0.46360850678022275
JW Dernbach,0,-0.46363448535244894
Mohammad Amir,0,-0.46392741832224854
Yash Talati,0,-0.465282973475071
H Carlyon,0,-0.4655374487729269
R Bakum,0,-0.46569009213853063
LL Tsotsobe,0,-0.46569009213853063
Aqib Iqbal,0,-0.4656913362023433
A Ashokan,0,-0.46575295313713694
Saeed Ahmed,0,-0.4662308774194297
NR Kumar,0,-0.46635385320997114
W Peatfield,0,-0.46699442220766674
CS Martin,0,-0.46743393320724064
Fanyan Mughal,0,-0.46750315454151664
Anique Uddin,0,-0.4675962198818104
CM Akachukwu,0,-0.46767180865301367
NT Ellis,0,-0.46804596566042367
Yash Singh,0,-0.4684722486131873
N Pradeep,0,-0.46859877747964435
HN Ya France,0,-0.46863535177619814
A Nehra,0,-0.4691829657427411
CJ Anderson,0,-0.4693579115851074
S Dhakal,0,-0.46995420201694527
M Mwamadi,0,-0.4706132787307856
Syed Maisam Ali,0,-0.47078019607593813
MD Garratt,0,-0.4716426369418696
Mohammad Shahzad,0,-0.47164700958033734
WAE Burton,0,-0.4720122957868349
MS Chapman,0,-0.4729316861142018
OC McCoy,0,-0.4743977410827425
MM Iqbal,0,-0.47445928045043634
DKD Warnakulasuriya,0,-0.474516720059875
P Koech,0,-0.4745682011886835
S Yeshi,0,-0.475865637177471
Waheed Ahmed,0,-0.4768855646483975
M Prasanna,0,-0.477382848964021
I Ntirenganya,0,-0.4774360199355757
CG Williams,0,-0.47819092513366745
